,k_opt,n_opt,m_opt,m6_opt,s0_opt,error_opt,k_real,n_real,m_real,m6_real,s0_real,error
530,112.18990297410997,0.1396799898093012,0.0005249918544421219,0.39041973255379464,49.18089473507347,0.9065227404274725,100.0,0.5,0.001,0.0,100.0,3.0017144040939883
531,102.83685149750134,0.5049442679350044,0.009918168620008543,-0.00015390092496585237,100.49432321657088,0.0028826947279570313,100.0,0.5,0.01,0.0,100.0,2.9611306091592535
532,101.93607809414759,0.49227660072520796,0.048930128840935644,0.018734436894396665,99.83432797087995,0.007414839218951564,100.0,0.5,0.05,0.0,100.0,2.817483427644804
533,102.64072092744978,0.49983578660401146,0.08854239363219306,0.0069981066935609825,100.1912204705502,0.017478457446120668,100.0,0.5,0.09,0.0,100.0,2.7007302670695394
534,103.20989132330755,0.5052388221484796,0.19717526235330857,0.00021816658191729142,100.42017024747454,0.012978223920715973,100.0,0.5,0.2,0.0,100.0,2.410345160649014
535,104.06364261828406,0.11947236768146413,0.0004626481839472207,0.5177914794459407,44.15554985447766,1.1191931998616356,100.0,0.6,0.001,0.0,100.0,3.0122167355968568
536,103.64566944047436,0.11660523790884206,0.00464065910823682,0.5175684123798578,44.233720138514805,1.1374911265305607,100.0,0.6,0.01,0.0,100.0,2.9762767388809
537,99.86724415195046,0.5755471864212327,0.048524132845603585,0.049862139713852296,99.55171885704317,0.01142906001482912,100.0,0.6,0.05,0.0,100.0,2.818217173048501
538,101.89827047215528,0.5960359774323528,0.08855603746430045,0.018416272294896736,100.28330194494774,0.005882235117776614,100.0,0.6,0.09,0.0,100.0,2.678783759129223
539,103.69606259524367,0.6124660343876864,0.1990038328081074,-0.003787739283051157,100.7903011615597,0.005931283912927326,100.0,0.6,0.2,0.0,100.0,2.389462592361764
540,203.86197656224692,0.3953235505886802,0.0009779687327264963,0.014407668618483341,98.7685116256075,0.017911048041333106,200.0,0.4,0.001,0.0,100.0,6.254060118648592
541,203.62018865855902,0.3818455089228509,0.009666562555343497,0.02978373319774395,96.27904666077507,0.027136425108071852,200.0,0.4,0.01,0.0,100.0,6.163094656999952
542,203.37710334587123,0.3957991792630692,0.04910547353804238,0.01675387823934655,99.09167195518928,0.012442724451411329,200.0,0.4,0.05,0.0,100.0,5.797959496645852
543,203.6623386096713,0.39980774965812693,0.08881942259016694,0.012106253576368874,99.75129316606129,0.012076102151752503,200.0,0.4,0.09,0.0,100.0,5.464022096144714
544,203.80870098582886,0.40325226656674285,0.1979417332395954,0.010804652587316062,100.28717622290813,0.008652634975693284,200.0,0.4,0.2,0.0,100.0,4.713036710566101
545,202.21028171257993,0.4920882484956329,0.0009816317372620376,0.025213715157897953,99.20497693142786,0.003944357172454847,200.0,0.5,0.001,0.0,100.0,6.222588952089094
546,202.9509615287565,0.49822251522460287,0.009894503701508085,0.016782154113308193,99.92413199627943,0.007920395212068236,200.0,0.5,0.01,0.0,100.0,6.127113600275209
547,201.49962954445644,0.49502019282764503,0.04937543490210916,0.02767937687752106,99.90631634515104,0.008586017107876744,200.0,0.5,0.05,0.0,100.0,5.71006288253923
548,202.58214342871787,0.49766886824955175,0.08889919261750745,0.020122487007358858,99.99076373065496,0.007915508726065066,200.0,0.5,0.09,0.0,100.0,5.345573392705572
549,203.08676943300011,0.5023323810485982,0.19820865993981793,0.016879354798609077,100.48608586526012,0.007954163748532824,200.0,0.5,0.2,0.0,100.0,4.5662291302858415
550,201.58687519891717,0.5893404145758748,0.0010028681132724679,0.029557730483999275,99.35843055451288,0.0058496639320334875,200.0,0.6,0.001,0.0,100.0,6.098909198815888
551,197.67572561155959,0.5819705182188346,0.009794021768967784,0.056692630654486015,99.48317023549201,0.01161683250386209,200.0,0.6,0.01,0.0,100.0,5.992006563643024
552,201.2519391570126,0.5928335423848761,0.04933806553551215,0.03016038514604721,99.91993712121392,0.005386438049259447,200.0,0.6,0.05,0.0,100.0,5.557851424006472
553,202.3192505162581,0.5990799504611123,0.197671507681004,0.0230836653417052,100.39106545389019,0.0031809554355970355,200.0,0.6,0.2,0.0,100.0,4.396557031580248
554,304.88040705965057,0.3945780046586791,0.0009830256240555824,0.016703201772032217,97.81408170443311,0.033241120267988894,300.0,0.4,0.001,0.0,100.0,10.192890834236536
555,304.7802522658387,0.39505784606101835,0.0098281830875023,0.016541996773623596,98.00874466290314,0.0330316653135763,300.0,0.4,0.01,0.0,100.0,10.030582978802096
556,304.5571089080078,0.39688490467416637,0.049236163299117355,0.015562094553990085,98.671183339638,0.02901149650349229,300.0,0.4,0.05,0.0,100.0,9.348212375253906
557,304.64518842238556,0.3988297346438017,0.08878990700596312,0.013846330263816958,99.19483742565201,0.02485477495025115,300.0,0.4,0.09,0.0,100.0,8.722497372146773
558,305.1772047134992,0.4045425631061044,0.19872232437478662,0.009672194255905004,100.48647481602613,0.02665830522404949,300.0,0.4,0.2,0.0,100.0,7.341556289749339
559,303.59939771563205,0.49747001239465694,0.0009918260030160652,0.018104688506481673,99.50198333304554,0.022493998833034063,300.0,0.5,0.001,0.0,100.0,10.03206220051618
560,303.5519458653559,0.4976118416580467,0.009897283454921064,0.018269378594137912,99.55569893746181,0.019457622402258668,300.0,0.5,0.01,0.0,100.0,9.840353681576957
561,302.62673673292574,0.4944189595648364,0.049308856446646065,0.023952965933250487,99.16583929397605,0.01125640693449484,300.0,0.5,0.05,0.0,100.0,9.076994843584352
562,303.62271349225364,0.49957064290190945,0.089168215733467,0.017634188233670682,100.00350972913839,0.014252439284880049,300.0,0.5,0.09,0.0,100.0,8.41366921290764
563,303.3179249175277,0.5000046934277008,0.19798044806423026,0.019674647301394912,100.1727644965086,0.01898050616085286,300.0,0.5,0.2,0.0,100.0,6.996560961277361
564,303.3465917487533,0.5996231003478487,0.0009925816392933975,0.018463532151554524,100.24600922886502,0.026485876409499676,300.0,0.6,0.001,0.0,100.0,9.719732672730657
565,301.2293007259273,0.5923261154401893,0.009878882816220461,0.030208044568658696,99.45392096920031,0.007341584895855239,300.0,0.6,0.01,0.0,100.0,9.503373980331986
566,302.68678526782526,0.59810277576856,0.04958190925115143,0.02226824189039535,100.1565695312458,0.01962560834475026,300.0,0.6,0.05,0.0,100.0,8.739024402000354
567,302.478602715307,0.5977743788388153,0.08918482528367565,0.023551388127879783,100.16039821648897,0.007148727923550157,300.0,0.6,0.09,0.0,100.0,8.053434511227984
568,302.4731037548653,0.5990766942198293,0.19815772858557362,0.024189938371664763,100.37607183573309,0.01698503658222956,300.0,0.6,0.2,0.0,100.0,6.662001914855605
569,164.9093241682638,0.03769384934571022,0.00013819972992304473,0.1190037325994919,69.07061166778827,0.35085214721144126,50.0,0.4,0.001,0.0,200.0,2.9991646601091233
570,165.17772115901292,0.03781604215517013,0.0017493380819885132,0.11366431165605069,69.09804512975008,0.36411889706730166,50.0,0.4,0.01,0.0,200.0,3.047082208216748
571,164.454443121097,0.034334483969102,0.00834315512730854,0.10742753796711059,69.29133618095936,0.5777358773516083,50.0,0.4,0.05,0.0,200.0,2.959845451619653
572,163.93164983466542,0.03226267776026875,0.013828478786867377,0.0978258494512788,69.60612292427668,1.106548682917324,50.0,0.4,0.09,0.0,200.0,2.994836558102305
573,162.19549797007545,0.025563853561144535,0.024217547423725453,0.0828026834039411,69.39059683349834,3.102136425393301,50.0,0.4,0.2,0.0,200.0,2.8885854996092646
574,160.7205082521616,0.03410223966374999,0.0015598591585982134,0.1563804153619392,67.24771151559948,0.33741915991696153,50.0,0.5,0.01,0.0,200.0,3.221558080462673
575,160.10099784826744,0.030259535251362383,0.00750777428394102,0.14870237907634357,67.37043724786406,0.6102156030951257,50.0,0.5,0.05,0.0,200.0,3.091984972981052
576,156.29003666958852,0.02642742420265643,0.0015068960160729411,0.20311950602332324,64.90572732354839,0.43790820994549895,50.0,0.6,0.01,0.0,200.0,3.3704849032473914
577,156.00102378766465,0.025016897617954986,0.006768620418017271,0.1852097355389731,65.71650836528009,0.6159055857723115,50.0,0.6,0.05,0.0,200.0,3.197783936576318
